PassengerId,Survived,Pclass,SibSp,Parch,Ticket,Fare,Embarked,AgeCleaned,CabinCleaned,genderCleaned,Last_Name,Title,First_Name
553,0,3,0,0,330979,7.829199791,Q,29.7,Not Specified,Male,O'Brien,Mr., Timothy
554,1,3,0,0,2620,7.224999905,C,22,Not Specified,Male,Leeni,Mr.," Fahim (""Philip Zenni"")"
555,1,3,0,0,347085,7.775000095,S,22,Not Specified,Female,Ohman,Miss., Velin
556,0,1,0,0,113807,26.54999924,S,62,Not Specified,Male,Wright,Mr., George
557,1,1,1,0,11755,39.59999847,C,48,A16,Female,Duff Gordon,," (Lucille Christiana Sutherland) (""Mrs Morgan"")"
558,0,1,0,0,PC 17757,227.5249939,C,29.7,Not Specified,Male,Robbins,Mr., Victor
559,1,1,1,1,110413,79.65000153,S,39,E67,Female,Taussig,Mrs., Emil (Tillie Mandelbaum)
560,1,3,1,0,345572,17.39999962,S,36,Not Specified,Female,de Messemaeker,Mrs., Guillaume Joseph (Emma)
561,0,3,0,0,372622,7.75,Q,29.7,Not Specified,Male,Morrow,Mr., Thomas Rowan
562,0,3,0,0,349251,7.895800114,S,40,Not Specified,Male,Sivic,Mr., Husein
563,0,2,0,0,218629,13.5,S,28,Not Specified,Male,Norman,Mr., Robert Douglas
564,0,3,0,0,SOTON/OQ 392082,8.050000191,S,29.7,Not Specified,Male,Simmons,Mr., John
565,0,3,0,0,SOTON/O.Q. 392087,8.050000191,S,29.7,Not Specified,Female,Meanwell,Miss., (Marion Ogden)
566,0,3,2,0,A/4 48871,24.14999962,S,24,Not Specified,Male,Davies,Mr., Alfred J
567,0,3,0,0,349205,7.895800114,S,19,Not Specified,Male,Stoytcheff,Mr., Ilia
568,0,3,0,4,349909,21.07500076,S,29,Not Specified,Female,Palsson,Mrs., Nils (Alma Cornelia Berglund)
569,0,3,0,0,2686,7.229199886,C,29.7,Not Specified,Male,Doharr,Mr., Tannous
570,1,3,0,0,350417,7.854199886,S,32,Not Specified,Male,Jonsson,Mr., Carl
571,1,2,0,0,S.W./PP 752,10.5,S,62,Not Specified,Male,Harris,Mr., George
572,1,1,2,0,11769,51.47919846,S,53,C101,Female,Appleton,Mrs., Edward Dale (Charlotte Lamson)
573,1,1,0,0,PC 17474,26.38750076,S,36,E25,Male,Flynn,Mr.," John Irwin (""Irving"")"
574,1,3,0,0,14312,7.75,Q,29.7,Not Specified,Female,Kelly,Miss., Mary
575,0,3,0,0,A/4. 20589,8.050000191,S,16,Not Specified,Male,Rush,Mr., Alfred George John
576,0,3,0,0,358585,14.5,S,19,Not Specified,Male,Patchett,Mr., George
577,1,2,0,0,243880,13,S,34,Not Specified,Female,Garside,Miss., Ethel
578,1,1,1,0,13507,55.90000153,S,39,E44,Female,Silvey,Mrs., William Baird (Alice Munger)
579,0,3,1,0,2689,14.45829964,C,29.7,Not Specified,Female,Caram,Mrs., Joseph (Maria Elias)
580,1,3,0,0,STON/O 2. 3101286,7.925000191,S,32,Not Specified,Male,Jussila,Mr., Eiriik
581,1,2,1,1,237789,30,S,25,Not Specified,Female,Christy,Miss., Julie Rachel
582,1,1,1,1,17421,110.8833008,C,39,C68,Female,Thayer,Mrs., John Borland (Marian Longstreth Morris)
583,0,2,0,0,28403,26,S,54,Not Specified,Male,Downton,Mr., William James
584,0,1,0,0,13049,40.125,C,36,A10,Male,Ross,Mr., John Hugo
585,0,3,0,0,3411,8.712499619,C,29.7,Not Specified,Male,Paulner,Mr., Uscher
586,1,1,0,2,110413,79.65000153,S,18,E68,Female,Taussig,Miss., Ruth
587,0,2,0,0,237565,15,S,47,Not Specified,Male,Jarvis,Mr., John Denzil
588,1,1,1,1,13567,79.19999695,C,60,B41,Male,Frolicher-Stehli,Mr., Maxmillian
589,0,3,0,0,14973,8.050000191,S,22,Not Specified,Male,Gilinski,Mr., Eliezer
590,0,3,0,0,A./5. 3235,8.050000191,S,29.7,Not Specified,Male,Murdlin,Mr., Joseph
591,0,3,0,0,STON/O 2. 3101273,7.125,S,35,Not Specified,Male,Rintamaki,Mr., Matti
592,1,1,1,0,36947,78.26670074,C,52,D20,Female,Stephenson,Mrs., Walter Bertram (Martha Eustis)
593,0,3,0,0,A/5 3902,7.25,S,47,Not Specified,Male,Elsbury,Mr., William James
594,0,3,0,2,364848,7.75,Q,29.7,Not Specified,Female,Bourke,Miss., Mary
595,0,2,1,0,SC/AH 29037,26,S,37,Not Specified,Male,Chapman,Mr., John Henry
596,0,3,1,1,345773,24.14999962,S,36,Not Specified,Male,Van Impe,Mr., Jean Baptiste
597,1,2,0,0,248727,33,S,29.7,Not Specified,Female,Leitch,Miss., Jessie Wills
598,0,3,0,0,LINE,0,S,49,Not Specified,Male,Johnson,Mr., Alfred
599,0,3,0,0,2664,7.224999905,C,29.7,Not Specified,Male,Boulos,Mr., Hanna
600,1,1,1,0,PC 17485,56.92919922,C,49,A20,Male,Duff Gordon,," Cosmo Edmund (""Mr Morgan"")"
601,1,2,2,1,243847,27,S,24,Not Specified,Female,Jacobsohn,Mrs., Sidney Samuel (Amy Frances Christy)
602,0,3,0,0,349214,7.895800114,S,29.7,Not Specified,Male,Slabenoff,Mr., Petco
603,0,1,0,0,113796,42.40000153,S,29.7,Not Specified,Male,Harrington,Mr., Charles H
604,0,3,0,0,364511,8.050000191,S,44,Not Specified,Male,Torber,Mr., Ernst William
605,1,1,0,0,111426,26.54999924,C,35,Not Specified,Male,Homer,Mr.," Harry (""Mr E Haven"")"
606,0,3,1,0,349910,15.55000019,S,36,Not Specified,Male,Lindell,Mr., Edvard Bengtsson
607,0,3,0,0,349246,7.895800114,S,30,Not Specified,Male,Karaic,Mr., Milan
608,1,1,0,0,113804,30.5,S,27,Not Specified,Male,Daniel,Mr., Robert Williams
609,1,2,1,2,SC/Paris 2123,41.57920074,C,22,Not Specified,Female,Laroche,Mrs., Joseph (Juliette Marie Louise Lafargue)
610,1,1,0,0,PC 17582,153.4624939,S,40,C125,Female,Shutes,Miss., Elizabeth W
611,0,3,1,5,347082,31.27499962,S,39,Not Specified,Female,Andersson,Mrs., Anders Johan (Alfrida Konstantia Brogren)
612,0,3,0,0,SOTON/O.Q. 3101305,7.050000191,S,29.7,Not Specified,Male,Jardin,Mr., Jose Neto
613,1,3,1,0,367230,15.5,Q,29.7,Not Specified,Female,Murphy,Miss., Margaret Jane
614,0,3,0,0,370377,7.75,Q,29.7,Not Specified,Male,Horgan,Mr., John
615,0,3,0,0,364512,8.050000191,S,35,Not Specified,Male,Brocklebank,Mr., William Alfred
616,1,2,1,2,220845,65,S,24,Not Specified,Female,Herman,Miss., Alice
617,0,3,1,1,347080,14.39999962,S,34,Not Specified,Male,Danbom,Mr., Ernst Gilbert
618,0,3,1,0,A/5. 3336,16.10000038,S,26,Not Specified,Female,Lobb,Mrs., William Arthur (Cordelia K Stanlick)
619,1,2,2,1,230136,39,S,4,F4,Female,Becker,Miss., Marion Louise
620,0,2,0,0,31028,10.5,S,26,Not Specified,Male,Gavey,Mr., Lawrence
621,0,3,1,0,2659,14.45419979,C,27,Not Specified,Male,Yasbeck,Mr., Antoni
622,1,1,1,0,11753,52.55419922,S,42,D19,Male,Kimball,Mr., Edwin Nelson Jr
623,1,3,1,1,2653,15.74170017,C,20,Not Specified,Male,Nakid,Mr., Sahid
624,0,3,0,0,350029,7.854199886,S,21,Not Specified,Male,Hansen,Mr., Henry Damsgaard
625,0,3,0,0,54636,16.10000038,S,21,Not Specified,Male,Bowen,Mr.," David John ""Dai"""
626,0,1,0,0,36963,32.32080078,S,61,D50,Male,Sutton,Mr., Frederick
627,0,2,0,0,219533,12.35000038,Q,57,Not Specified,Male,Kirkland,Rev., Charles Leonard
628,1,1,0,0,13502,77.95829773,S,21,D9,Female,Longley,Miss., Gretchen Fiske
629,0,3,0,0,349224,7.895800114,S,26,Not Specified,Male,Bostandyeff,Mr., Guentcho
630,0,3,0,0,334912,7.733300209,Q,29.7,Not Specified,Male,O'Connell,Mr., Patrick D
631,1,1,0,0,27042,30,S,80,A23,Male,Barkworth,Mr., Algernon Henry Wilson
632,0,3,0,0,347743,7.054200172,S,51,Not Specified,Male,Lundahl,Mr., Johan Svensson
633,1,1,0,0,13214,30.5,C,32,B50,Male,Stahelin-Maeglin,Dr., Max
634,0,1,0,0,112052,0,S,29.7,Not Specified,Male,Parr,Mr., William Henry Marsh
635,0,3,3,2,347088,27.89999962,S,9,Not Specified,Female,Skoog,Miss., Mabel
636,1,2,0,0,237668,13,S,28,Not Specified,Female,Davis,Miss., Mary
637,0,3,0,0,STON/O 2. 3101292,7.925000191,S,32,Not Specified,Male,Leinonen,Mr., Antti Gustaf
638,0,2,1,1,C.A. 31921,26.25,S,31,Not Specified,Male,Collyer,Mr., Harvey
639,0,3,0,5,3101295,39.6875,S,41,Not Specified,Female,Panula,Mrs., Juha (Maria Emilia Ojala)
640,0,3,1,0,376564,16.10000038,S,29.7,Not Specified,Male,Thorneycroft,Mr., Percival
641,0,3,0,0,350050,7.854199886,S,20,Not Specified,Male,Jensen,Mr., Hans Peder
642,1,1,0,0,PC 17477,69.30000305,C,24,B35,Female,Sagesser,Mlle., Emma
643,0,3,3,2,347088,27.89999962,S,2,Not Specified,Female,Skoog,Miss., Margit Elizabeth
644,1,3,0,0,1601,56.49580002,S,29.7,Not Specified,Male,Foo,Mr., Choong
645,1,3,2,1,2666,19.25830078,C,0.75,Not Specified,Female,Baclini,Miss., Eugenie
646,1,1,1,0,PC 17572,76.72920227,C,48,D33,Male,Harper,Mr., Henry Sleeper
647,0,3,0,0,349231,7.895800114,S,19,Not Specified,Male,Cor,Mr., Liudevit
648,1,1,0,0,13213,35.5,C,56,A26,Male,Simonius-Blumer,Col., Oberst Alfons
649,0,3,0,0,S.O./P.P. 751,7.550000191,S,29.7,Not Specified,Male,Willey,Mr., Edward
650,1,3,0,0,CA. 2314,7.550000191,S,23,Not Specified,Female,Stanley,Miss., Amy Zillah Elsie
651,0,3,0,0,349221,7.895800114,S,29.7,Not Specified,Male,Mitkoff,Mr., Mito
652,1,2,0,1,231919,23,S,18,Not Specified,Female,Doling,Miss., Elsie
653,0,3,0,0,8475,8.433300018,S,21,Not Specified,Male,Kalvik,Mr., Johannes Halvorsen
654,1,3,0,0,330919,7.829199791,Q,29.7,Not Specified,Female,O'Leary,Miss.," Hanora ""Norah"""
655,0,3,0,0,365226,6.75,Q,18,Not Specified,Female,Hegarty,Miss.," Hanora ""Nora"""
656,0,2,2,0,S.O.C. 14879,73.5,S,24,Not Specified,Male,Hickman,Mr., Leonard Mark
657,0,3,0,0,349223,7.895800114,S,29.7,Not Specified,Male,Radeff,Mr., Alexander
658,0,3,1,1,364849,15.5,Q,32,Not Specified,Female,Bourke,Mrs., John (Catherine)
659,0,2,0,0,29751,13,S,23,Not Specified,Male,Eitemiller,Mr., George Floyd
660,0,1,0,2,35273,113.2750015,C,58,D48,Male,Newell,Mr., Arthur Webster
661,1,1,2,0,PC 17611,133.6499939,S,50,Not Specified,Male,Frauenthal,Dr., Henry William
662,0,3,0,0,2623,7.224999905,C,40,Not Specified,Male,Badt,Mr., Mohamed
663,0,1,0,0,5727,25.58749962,S,47,E58,Male,Colley,Mr., Edward Pomeroy
664,0,3,0,0,349210,7.495800018,S,36,Not Specified,Male,Coleff,Mr., Peju
665,1,3,1,0,STON/O 2. 3101285,7.925000191,S,20,Not Specified,Male,Lindqvist,Mr., Eino William
666,0,2,2,0,S.O.C. 14879,73.5,S,32,Not Specified,Male,Hickman,Mr., Lewis
667,0,2,0,0,234686,13,S,25,Not Specified,Male,Butler,Mr., Reginald Fenton
668,0,3,0,0,312993,7.775000095,S,29.7,Not Specified,Male,Rommetvedt,Mr., Knud Paust
669,0,3,0,0,A/5 3536,8.050000191,S,43,Not Specified,Male,Cook,Mr., Jacob
670,1,1,1,0,19996,52,S,29.7,C126,Female,Taylor,Mrs., Elmer Zebley (Juliet Cummins Wright)
671,1,2,1,1,29750,39,S,40,Not Specified,Female,Brown,Mrs., Thomas William Solomon (Elizabeth Catherine Ford)
672,0,1,1,0,F.C. 12750,52,S,31,B71,Male,Davidson,Mr., Thornton
673,0,2,0,0,C.A. 24580,10.5,S,70,Not Specified,Male,Mitchell,Mr., Henry Michael
674,1,2,0,0,244270,13,S,31,Not Specified,Male,Wilhelms,Mr., Charles
675,0,2,0,0,239856,0,S,29.7,Not Specified,Male,Watson,Mr., Ennis Hastings
676,0,3,0,0,349912,7.775000095,S,18,Not Specified,Male,Edvardsson,Mr., Gustaf Hjalmar
677,0,3,0,0,342826,8.050000191,S,24.5,Not Specified,Male,Sawyer,Mr., Frederick Charles
678,1,3,0,0,4138,9.8416996,S,18,Not Specified,Female,Turja,Miss., Anna Sofia
679,0,3,1,6,CA 2144,46.90000153,S,43,Not Specified,Female,Goodwin,Mrs., Frederick (Augusta Tyler)
680,1,1,0,1,PC 17755,512.3292236,C,36,B51 B53 B55,Male,Cardeza,Mr., Thomas Drake Martinez
681,0,3,0,0,330935,8.137499809,Q,29.7,Not Specified,Female,Peters,Miss., Katie
682,1,1,0,0,PC 17572,76.72920227,C,27,D49,Male,Hassab,Mr., Hammad
683,0,3,0,0,6563,9.225000381,S,20,Not Specified,Male,Olsvigen,Mr., Thor Anderson
684,0,3,5,2,CA 2144,46.90000153,S,14,Not Specified,Male,Goodwin,Mr., Charles Edward
685,0,2,1,1,29750,39,S,60,Not Specified,Male,Brown,Mr., Thomas William Solomon
686,0,2,1,2,SC/Paris 2123,41.57920074,C,25,Not Specified,Male,Laroche,Mr., Joseph Philippe Lemercier
687,0,3,4,1,3101295,39.6875,S,14,Not Specified,Male,Panula,Mr., Jaako Arnold
688,0,3,0,0,349228,10.17080021,S,19,Not Specified,Male,Dakic,Mr., Branko
689,0,3,0,0,350036,7.795800209,S,18,Not Specified,Male,Fischer,Mr., Eberhard Thelander
690,1,1,0,1,24160,211.3374939,S,15,B5,Female,Madill,Miss., Georgette Alexandra
691,1,1,1,0,17474,57,S,31,B20,Male,Dick,Mr., Albert Adrian
692,1,3,0,1,349256,13.41670036,C,4,Not Specified,Female,Karun,Miss., Manca
693,1,3,0,0,1601,56.49580002,S,29.7,Not Specified,Male,Lam,Mr., Ali
694,0,3,0,0,2672,7.224999905,C,25,Not Specified,Male,Saad,Mr., Khalil
695,0,1,0,0,113800,26.54999924,S,60,Not Specified,Male,Weir,Col., John
696,0,2,0,0,248731,13.5,S,52,Not Specified,Male,Chapman,Mr., Charles Henry
697,0,3,0,0,363592,8.050000191,S,44,Not Specified,Male,Kelly,Mr., James
698,1,3,0,0,35852,7.733300209,Q,29.7,Not Specified,Female,Mullens,Miss.," Katherine ""Katie"""
699,0,1,1,1,17421,110.8833008,C,49,C68,Male,Thayer,Mr., John Borland
700,0,3,0,0,348121,7.650000095,S,42,F G63,Male,Humblen,Mr., Adolf Mathias Nicolai Olsen
701,1,1,1,0,PC 17757,227.5249939,C,18,C62 C64,Female,Astor,Mrs., John Jacob (Madeleine Talmadge Force)
702,1,1,0,0,PC 17475,26.28750038,S,35,E24,Male,Silverthorne,Mr., Spencer Victor
703,0,3,0,1,2691,14.45419979,C,18,Not Specified,Female,Barbara,Miss., Saiide
704,0,3,0,0,36864,7.741700172,Q,25,Not Specified,Male,Gallagher,Mr., Martin
705,0,3,1,0,350025,7.854199886,S,26,Not Specified,Male,Hansen,Mr., Henrik Juul
706,0,2,0,0,250655,26,S,39,Not Specified,Male,Morley,Mr.," Henry Samuel (""Mr Henry Marshall"")"
707,1,2,0,0,223596,13.5,S,45,Not Specified,Female,Kelly,Mrs.," Florence ""Fannie"""
708,1,1,0,0,PC 17476,26.28750038,S,42,E24,Male,Calderhead,Mr., Edward Pennington
709,1,1,0,0,113781,151.5500031,S,22,Not Specified,Female,Cleaver,Miss., Alice
710,1,3,1,1,2661,15.24580002,C,29.7,Not Specified,Male,Moubarek,Master.," Halim Gonios (""William George"")"
711,1,1,0,0,PC 17482,49.50419998,C,24,C90,Female,Mayne,Mlle.," Berthe Antonine (""Mrs de Villiers"")"
712,0,1,0,0,113028,26.54999924,S,29.7,C124,Male,Klaber,Mr., Herman
713,1,1,1,0,19996,52,S,48,C126,Male,Taylor,Mr., Elmer Zebley
714,0,3,0,0,7545,9.483300209,S,29,Not Specified,Male,Larsson,Mr., August Viktor
715,0,2,0,0,250647,13,S,52,Not Specified,Male,Greenberg,Mr., Samuel
716,0,3,0,0,348124,7.650000095,S,19,F G73,Male,Soholt,Mr., Peter Andreas Lauritz Andersen
717,1,1,0,0,PC 17757,227.5249939,C,38,C45,Female,Endres,Miss., Caroline Louise
718,1,2,0,0,34218,10.5,S,27,E101,Female,Troutt,Miss.," Edwina Celia ""Winnie"""
719,0,3,0,0,36568,15.5,Q,29.7,Not Specified,Male,McEvoy,Mr., Michael
720,0,3,0,0,347062,7.775000095,S,33,Not Specified,Male,Johnson,Mr., Malkolm Joackim
721,1,2,0,1,248727,33,S,6,Not Specified,Female,Harper,Miss.," Annie Jessie ""Nina"""
722,0,3,1,0,350048,7.054200172,S,17,Not Specified,Male,Jensen,Mr., Svend Lauritz
723,0,2,0,0,12233,13,S,34,Not Specified,Male,Gillespie,Mr., William Henry
724,0,2,0,0,250643,13,S,50,Not Specified,Male,Hodges,Mr., Henry Price
725,1,1,1,0,113806,53.09999847,S,27,E8,Male,Chambers,Mr., Norman Campbell
726,0,3,0,0,315094,8.662500381,S,20,Not Specified,Male,Oreskovic,Mr., Luka
727,1,2,3,0,31027,21,S,30,Not Specified,Female,Renouf,Mrs., Peter Henry (Lillian Jefferys)
728,1,3,0,0,36866,7.737500191,Q,29.7,Not Specified,Female,Mannion,Miss., Margareth
729,0,2,1,0,236853,26,S,25,Not Specified,Male,Bryhl,Mr., Kurt Arnold Gottfrid
730,0,3,1,0,STON/O2. 3101271,7.925000191,S,25,Not Specified,Female,Ilmakangas,Miss., Pieta Sofia
731,1,1,0,0,24160,211.3374939,S,29,B5,Female,Allen,Miss., Elisabeth Walton
732,0,3,0,0,2699,18.78750038,C,11,Not Specified,Male,Hassan,Mr., Houssein G N
733,0,2,0,0,239855,0,S,29.7,Not Specified,Male,Knight,Mr., Robert J
734,0,2,0,0,28425,13,S,23,Not Specified,Male,Berriman,Mr., William John
735,0,2,0,0,233639,13,S,23,Not Specified,Male,Troupiansky,Mr., Moses Aaron
736,0,3,0,0,54636,16.10000038,S,28.5,Not Specified,Male,Williams,Mr., Leslie
737,0,3,1,3,W./C. 6608,34.375,S,48,Not Specified,Female,Ford,Mrs., Edward (Margaret Ann Watson)
738,1,1,0,0,PC 17755,512.3292236,C,35,B101,Male,Lesurer,Mr., Gustave J
739,0,3,0,0,349201,7.895800114,S,29.7,Not Specified,Male,Ivanoff,Mr., Kanio
740,0,3,0,0,349218,7.895800114,S,29.7,Not Specified,Male,Nankoff,Mr., Minko
741,1,1,0,0,16988,30,S,29.7,D45,Male,Hawksford,Mr., Walter James
742,0,1,1,0,19877,78.84999847,S,36,C46,Male,Cavendish,Mr., Tyrell William
743,1,1,2,2,PC 17608,262.375,C,21,B57 B59 B63 B66,Female,Ryerson,Miss.," Susan Parker ""Suzette"""
744,0,3,1,0,376566,16.10000038,S,24,Not Specified,Male,McNamee,Mr., Neal
745,1,3,0,0,STON/O 2. 3101288,7.925000191,S,31,Not Specified,Male,Stranden,Mr., Juho
746,0,1,1,1,WE/P 5735,71,S,70,B22,Male,Crosby,, Edward Gifford
747,0,3,1,1,C.A. 2673,20.25,S,16,Not Specified,Male,Abbott,Mr., Rossmore Edward
748,1,2,0,0,250648,13,S,30,Not Specified,Female,Sinkkonen,Miss., Anna
749,0,1,1,0,113773,53.09999847,S,19,D30,Male,Marvin,Mr., Daniel Warner
750,0,3,0,0,335097,7.75,Q,31,Not Specified,Male,Connaghton,Mr., Michael
751,1,2,1,1,29103,23,S,4,Not Specified,Female,Wells,Miss., Joan
752,1,3,0,1,392096,12.47500038,S,6,E121,Male,Moor,Master., Meier
753,0,3,0,0,345780,9.5,S,33,Not Specified,Male,Vande Velde,Mr., Johannes Joseph
754,0,3,0,0,349204,7.895800114,S,23,Not Specified,Male,Jonkoff,Mr., Lalio
755,1,2,1,2,220845,65,S,48,Not Specified,Female,Herman,Mrs., Samuel (Jane Laver)
756,1,2,1,1,250649,14.5,S,0.670000017,Not Specified,Male,Hamalainen,Master., Viljo
757,0,3,0,0,350042,7.795800209,S,28,Not Specified,Male,Carlsson,Mr., August Sigfrid
758,0,2,0,0,29108,11.5,S,18,Not Specified,Male,Bailey,Mr., Percy Andrew
759,0,3,0,0,363294,8.050000191,S,34,Not Specified,Male,Theobald,Mr., Thomas Leonard
760,1,1,0,0,110152,86.5,S,33,B77,Female,Rothes,Countess., of (Lucy Noel Martha Dyer-Edwards)
761,0,3,0,0,358585,14.5,S,29.7,Not Specified,Male,Garfirth,Mr., John
762,0,3,0,0,SOTON/O2 3101272,7.125,S,41,Not Specified,Male,Nirva,Mr., Iisakki Antino Aijo
763,1,3,0,0,2663,7.229199886,C,20,Not Specified,Male,Barah,Mr., Hanna Assi
764,1,1,1,2,113760,120,S,36,B96 B98,Female,Carter,Mrs., William Ernest (Lucile Polk)
765,0,3,0,0,347074,7.775000095,S,16,Not Specified,Male,Eklund,Mr., Hans Linus
766,1,1,1,0,13502,77.95829773,S,51,D11,Female,Hogeboom,Mrs., John C (Anna Andrews)
767,0,1,0,0,112379,39.59999847,C,29.7,Not Specified,Male,Brewe,Dr., Arthur Jackson
768,0,3,0,0,364850,7.75,Q,30.5,Not Specified,Female,Mangan,Miss., Mary
769,0,3,1,0,371110,24.14999962,Q,29.7,Not Specified,Male,Moran,Mr., Daniel J
770,0,3,0,0,8471,8.362500191,S,32,Not Specified,Male,Gronnestad,Mr., Daniel Danielsen
771,0,3,0,0,345781,9.5,S,24,Not Specified,Male,Lievens,Mr., Rene Aime
772,0,3,0,0,350047,7.854199886,S,48,Not Specified,Male,Jensen,Mr., Niels Peder
773,0,2,0,0,S.O./P.P. 3,10.5,S,57,E77,Female,Mack,Mrs., (Mary)
774,0,3,0,0,2674,7.224999905,C,29.7,Not Specified,Male,Elias,Mr., Dibo
775,1,2,1,3,29105,23,S,54,Not Specified,Female,Hocking,Mrs., Elizabeth (Eliza Needs)
776,0,3,0,0,347078,7.75,S,18,Not Specified,Male,Myhrman,Mr., Pehr Fabian Oliver Malkolm
777,0,3,0,0,383121,7.75,Q,29.7,F38,Male,Tobin,Mr., Roger
778,1,3,0,0,364516,12.47500038,S,5,Not Specified,Female,Emanuel,Miss., Virginia Ethel
779,0,3,0,0,36865,7.737500191,Q,29.7,Not Specified,Male,Kilgannon,Mr., Thomas J
780,1,1,0,1,24160,211.3374939,S,43,B3,Female,Robert,Mrs., Edward Scott (Elisabeth Walton McMillan)
781,1,3,0,0,2687,7.229199886,C,13,Not Specified,Female,Ayoub,Miss., Banoura
782,1,1,1,0,17474,57,S,17,B20,Female,Dick,Mrs., Albert Adrian (Vera Gillespie)
783,0,1,0,0,113501,30,S,29,D6,Male,Long,Mr., Milton Clyde
784,0,3,1,2,W./C. 6607,23.45000076,S,29.7,Not Specified,Male,Johnston,Mr., Andrew G
785,0,3,0,0,SOTON/O.Q. 3101312,7.050000191,S,25,Not Specified,Male,Ali,Mr., William
786,0,3,0,0,374887,7.25,S,25,Not Specified,Male,Harmer,Mr., Abraham (David Lishin)
787,1,3,0,0,3101265,7.495800018,S,18,Not Specified,Female,Sjoblom,Miss., Anna Sofia
788,0,3,4,1,382652,29.125,Q,8,Not Specified,Male,Rice,Master., George Hugh
789,1,3,1,2,C.A. 2315,20.57500076,S,1,Not Specified,Male,Dean,Master., Bertram Vere
790,0,1,0,0,PC 17593,79.19999695,C,46,B82 B84,Male,Guggenheim,Mr., Benjamin
791,0,3,0,0,12460,7.75,Q,29.7,Not Specified,Male,Keane,Mr.," Andrew ""Andy"""
792,0,2,0,0,239865,26,S,16,Not Specified,Male,Gaskell,Mr., Alfred
793,0,3,8,2,CA. 2343,69.55000305,S,29.7,Not Specified,Female,Sage,Miss., Stella Anna
794,0,1,0,0,PC 17600,30.69580078,C,29.7,Not Specified,Male,Hoyt,Mr., William Fisher
795,0,3,0,0,349203,7.895800114,S,25,Not Specified,Male,Dantcheff,Mr., Ristiu
796,0,2,0,0,28213,13,S,39,Not Specified,Male,Otter,Mr., Richard
797,1,1,0,0,17465,25.92919922,S,49,D17,Female,Leader,Dr., Alice (Farnham)
798,1,3,0,0,349244,8.683300018,S,31,Not Specified,Female,Osman,Mrs., Mara
799,0,3,0,0,2685,7.229199886,C,30,Not Specified,Male,Ibrahim Shawah,Mr., Yousseff
800,0,3,1,1,345773,24.14999962,S,30,Not Specified,Female,Van Impe,Mrs., Jean Baptiste (Rosalie Paula Govaert)
801,0,2,0,0,250647,13,S,34,Not Specified,Male,Ponesell,Mr., Martin
802,1,2,1,1,C.A. 31921,26.25,S,31,Not Specified,Female,Collyer,Mrs., Harvey (Charlotte Annie Tate)
803,1,1,1,2,113760,120,S,11,B96 B98,Male,Carter,Master., William Thornton II
804,1,3,0,1,2625,8.516699791,C,0.419999987,Not Specified,Male,Thomas,Master., Assad Alexander
805,1,3,0,0,347089,6.974999905,S,27,Not Specified,Male,Hedman,Mr., Oskar Arvid
806,0,3,0,0,347063,7.775000095,S,31,Not Specified,Male,Johansson,Mr., Karl Johan
807,0,1,0,0,112050,0,S,39,A36,Male,Andrews,Mr., Thomas Jr
808,0,3,0,0,347087,7.775000095,S,18,Not Specified,Female,Pettersson,Miss., Ellen Natalia
809,0,2,0,0,248723,13,S,39,Not Specified,Male,Meyer,Mr., August
810,1,1,1,0,113806,53.09999847,S,33,E8,Female,Chambers,Mrs., Norman Campbell (Bertha Griggs)
811,0,3,0,0,3474,7.887499809,S,26,Not Specified,Male,Alexander,Mr., William
812,0,3,0,0,A/4 48871,24.14999962,S,39,Not Specified,Male,Lester,Mr., James
813,0,2,0,0,28206,10.5,S,35,Not Specified,Male,Slemen,Mr., Richard James
814,0,3,4,2,347082,31.27499962,S,6,Not Specified,Female,Andersson,Miss., Ebba Iris Alfrida
815,0,3,0,0,364499,8.050000191,S,30.5,Not Specified,Male,Tomlin,Mr., Ernest Portage
816,0,1,0,0,112058,0,S,29.7,B102,Male,Fry,Mr., Richard
817,0,3,0,0,STON/O2. 3101290,7.925000191,S,23,Not Specified,Female,Heininen,Miss., Wendla Maria
818,0,2,1,1,S.C./PARIS 2079,37.00419998,C,31,Not Specified,Male,Mallet,Mr., Albert
819,0,3,0,0,C 7075,6.449999809,S,43,Not Specified,Male,Holm,Mr., John Fredrik Alexander
820,0,3,3,2,347088,27.89999962,S,10,Not Specified,Male,Skoog,Master., Karl Thorsten
821,1,1,1,1,12749,93.5,S,52,B69,Female,Hays,Mrs., Charles Melville (Clara Jennings Gregg)
822,1,3,0,0,315098,8.662500381,S,27,Not Specified,Male,Lulic,Mr., Nikola
823,0,1,0,0,19972,0,S,38,Not Specified,Male,Reuchlin,, John George
824,1,3,0,1,392096,12.47500038,S,27,E121,Female,Moor,Mrs., (Beila)
825,0,3,4,1,3101295,39.6875,S,2,Not Specified,Male,Panula,Master., Urho Abraham
826,0,3,0,0,368323,6.949999809,Q,29.7,Not Specified,Male,Flynn,Mr., John
827,0,3,0,0,1601,56.49580002,S,29.7,Not Specified,Male,Lam,Mr., Len
828,1,2,0,2,S.C./PARIS 2079,37.00419998,C,1,Not Specified,Male,Mallet,Master., Andre
829,1,3,0,0,367228,7.75,Q,29.7,Not Specified,Male,McCormack,Mr., Thomas Joseph
830,1,1,0,0,113572,80,NULL,62,B28,Female,Stone,Mrs., George Nelson (Martha Evelyn)
831,1,3,1,0,2659,14.45419979,C,15,Not Specified,Female,Yasbeck,Mrs., Antoni (Selini Alexander)
